Filename,Condition,Intensity.601.53,Intensity.603.266,Intensity.605.001,Intensity.606.735,Intensity.608.47,Intensity.610.204,Intensity.611.937,Intensity.613.671,Intensity.615.402,Intensity.617.136,Intensity.618.869,Intensity.620.599,Intensity.622.331,Intensity.624.061,Intensity.625.793,Intensity.627.522,Intensity.629.253,Intensity.630.984,Intensity.632.713,Intensity.634.443,Intensity.636.17,Intensity.637.9,Intensity.639.627,Intensity.641.355,Intensity.643.082,Intensity.644.81,Intensity.646.535,Intensity.648.263,Intensity.649.988,Intensity.651.715,Intensity.653.439,Intensity.655.163,Intensity.656.889,Intensity.658.612,Intensity.660.337,Intensity.662.06,Intensity.663.784,Intensity.665.507,Intensity.667.228,Intensity.668.952,Intensity.670.673,Intensity.672.396,Intensity.674.116,Intensity.675.836,Intensity.677.558,Intensity.679.278,Intensity.680.997,Intensity.682.718,Intensity.684.436,Intensity.686.154,Intensity.687.874,Intensity.689.592,Intensity.691.309,Intensity.693.028,Intensity.694.744,Intensity.696.46,Intensity.698.178,Intensity.699.894,Intensity.701.609,Intensity.703.324,Intensity.705.041,Intensity.706.755,Intensity.708.469,Intensity.710.182,Intensity.711.898,Intensity.713.611,Intensity.715.323,Intensity.717.036,Intensity.718.748,Intensity.720.461,Intensity.722.173,Intensity.723.884,Intensity.725.594,Intensity.727.305,Intensity.729.017,Intensity.730.727,Intensity.732.436,Intensity.734.145,Intensity.735.854,Intensity.737.562,Intensity.739.27,Intensity.740.978,Intensity.742.688,Intensity.744.395,Intensity.746.102,Intensity.747.808,Intensity.749.514,Intensity.751.22,Intensity.752.926,Intensity.754.631,Intensity.756.336,Intensity.758.04,Intensity.759.745,Intensity.761.448,Intensity.763.152,Intensity.764.855,Intensity.766.558,Intensity.768.261,Intensity.769.963,Intensity.771.665,Intensity.773.367,Intensity.775.068,Intensity.776.769,Intensity.778.47,Intensity.780.17,Intensity.781.87,Intensity.783.57,Intensity.785.269,Intensity.786.969,Intensity.788.667,Intensity.790.366,Intensity.792.064,Intensity.793.76,Intensity.795.457,Intensity.797.154,Intensity.798.851,Intensity.800.548,Intensity.802.244,Intensity.803.94,Intensity.805.633,Intensity.807.329,Intensity.809.024,Intensity.810.718,Intensity.812.413,Intensity.814.107,Intensity.815.798,Intensity.817.492,Intensity.819.185,Intensity.820.877,Intensity.822.57,Intensity.824.26,Intensity.825.951,Intensity.827.643,Intensity.829.334,Intensity.831.023,Intensity.832.713,Intensity.834.403,Intensity.836.091,Intensity.837.781,Intensity.839.47,Intensity.841.159,Intensity.842.845,Intensity.844.534,Intensity.846.222,Intensity.847.907,Intensity.849.595,Intensity.851.281,Intensity.852.966,Intensity.854.653,Intensity.856.339,Intensity.858.022,Intensity.859.708,Intensity.861.391,Intensity.863.076,Intensity.864.76,Intensity.866.442,Intensity.868.126,Intensity.869.807,Intensity.871.491,Intensity.873.172,Intensity.874.854,Intensity.876.536,Intensity.878.216,Intensity.879.898,Intensity.881.577,Intensity.883.258,Intensity.884.937,Intensity.886.617,Intensity.888.295,Intensity.889.975,Intensity.891.652,Intensity.893.331,Intensity.895.008,Intensity.896.687,Intensity.898.363,Intensity.900.041,Intensity.901.716,Intensity.903.391,Intensity.905.068,Intensity.906.743,Intensity.908.419,Intensity.910.093,Intensity.911.767,Intensity.913.442,Intensity.915.115,Intensity.916.79,Intensity.918.462,Intensity.920.134,Intensity.921.808,Intensity.923.479,Intensity.925.151,Intensity.926.823,Intensity.928.494,Intensity.930.164,Intensity.931.836,Intensity.933.506,Intensity.935.175,Intensity.936.846,Intensity.938.515,Intensity.940.183,Intensity.941.851,Intensity.943.521,Intensity.945.188,Intensity.946.855,Intensity.948.522,Intensity.950.19,Intensity.951.856,Intensity.953.522,Intensity.955.188,Intensity.956.853,Intensity.958.52,Intensity.960.185,Intensity.961.849,Intensity.963.513,Intensity.965.176,Intensity.966.84,Intensity.968.505,Intensity.970.168,Intensity.971.83,Intensity.973.492,Intensity.975.154,Intensity.976.815,Intensity.978.477,Intensity.980.138,Intensity.981.8,Intensity.983.46,Intensity.985.12,Intensity.986.78,Intensity.988.439,Intensity.990.098,Intensity.991.757,Intensity.993.415,Intensity.995.073,Intensity.996.731,Intensity.998.389,Intensity.1000.05,Intensity.1001.7,Intensity.1003.36,Intensity.1005.02,Intensity.1006.67,Intensity.1008.33,Intensity.1009.98,Intensity.1011.64,Intensity.1013.29,Intensity.1014.95,Intensity.1016.6,Intensity.1018.25,Intensity.1019.91,Intensity.1021.56,Intensity.1023.21,Intensity.1024.86,Intensity.1026.52,Intensity.1028.17,Intensity.1029.82,Intensity.1031.47,Intensity.1033.12,Intensity.1034.77,Intensity.1036.42,Intensity.1038.07,Intensity.1039.72,Intensity.1041.37,Intensity.1043.02,Intensity.1044.67,Intensity.1046.32,Intensity.1047.96,Intensity.1049.61,Intensity.1051.26,Intensity.1052.91,Intensity.1054.55,Intensity.1056.2,Intensity.1057.85,Intensity.1059.49,Intensity.1061.14,Intensity.1062.78,Intensity.1064.43,Intensity.1066.07,Intensity.1067.71,Intensity.1069.36,Intensity.1071,Intensity.1072.64,Intensity.1074.29,Intensity.1075.93,Intensity.1077.57,Intensity.1079.21,Intensity.1080.86,Intensity.1082.5,Intensity.1084.14,Intensity.1085.78,Intensity.1087.42,Intensity.1089.06,Intensity.1090.7,Intensity.1092.34,Intensity.1093.98,Intensity.1095.61,Intensity.1097.25,Intensity.1098.89,Intensity.1100.53,Intensity.1102.16,Intensity.1103.8,Intensity.1105.44,Intensity.1107.08,Intensity.1108.71,Intensity.1110.35,Intensity.1111.98,Intensity.1113.62,Intensity.1115.25,Intensity.1116.89,Intensity.1118.52,Intensity.1120.16,Intensity.1121.79,Intensity.1123.42,Intensity.1125.05,Intensity.1126.69,Intensity.1128.32,Intensity.1129.95,Intensity.1131.58,Intensity.1133.21,Intensity.1134.85,Intensity.1136.48,Intensity.1138.11,Intensity.1139.74,Intensity.1141.37,Intensity.1143,Intensity.1144.62,Intensity.1146.25,Intensity.1147.88,Intensity.1149.51,Intensity.1151.14,Intensity.1152.77,Intensity.1154.39,Intensity.1156.02,Intensity.1157.65,Intensity.1159.27,Intensity.1160.9,Intensity.1162.52,Intensity.1164.15,Intensity.1165.77,Intensity.1167.4,Intensity.1169.02,Intensity.1170.65,Intensity.1172.27,Intensity.1173.89,Intensity.1175.52,Intensity.1177.14,Intensity.1178.76,Intensity.1180.39,Intensity.1182.01,Intensity.1183.63,Intensity.1185.25,Intensity.1186.87,Intensity.1188.49,Intensity.1190.11,Intensity.1191.73,Intensity.1193.35,Intensity.1194.97,Intensity.1196.59,Intensity.1198.21,Intensity.1199.83,Intensity.1201.45,Intensity.1203.06,Intensity.1204.68,Intensity.1206.3,Intensity.1207.92,Intensity.1209.53,Intensity.1211.15,Intensity.1212.76,Intensity.1214.38,Intensity.1215.99,Intensity.1217.61,Intensity.1219.22,Intensity.1220.84,Intensity.1222.45,Intensity.1224.07,Intensity.1225.68,Intensity.1227.29,Intensity.1228.91,Intensity.1230.52,Intensity.1232.13,Intensity.1233.74,Intensity.1235.36,Intensity.1236.97,Intensity.1238.58,Intensity.1240.19,Intensity.1241.8,Intensity.1243.41,Intensity.1245.02,Intensity.1246.63,Intensity.1248.24,Intensity.1249.85,Intensity.1251.45,Intensity.1253.06,Intensity.1254.67,Intensity.1256.28,Intensity.1257.88,Intensity.1259.49,Intensity.1261.1,Intensity.1262.7,Intensity.1264.31,Intensity.1265.92,Intensity.1267.52,Intensity.1269.13,Intensity.1270.73,Intensity.1272.34,Intensity.1273.94,Intensity.1275.54,Intensity.1277.15,Intensity.1278.75,Intensity.1280.35,Intensity.1281.96,Intensity.1283.56,Intensity.1285.16,Intensity.1286.76,Intensity.1288.36,Intensity.1289.97,Intensity.1291.57,Intensity.1293.17,Intensity.1294.77,Intensity.1296.37,Intensity.1297.97,Intensity.1299.56,Intensity.1301.16,Intensity.1302.76,Intensity.1304.36,Intensity.1305.96,Intensity.1307.56,Intensity.1309.15,Intensity.1310.75,Intensity.1312.35,Intensity.1313.95,Intensity.1315.54,Intensity.1317.14,Intensity.1318.73,Intensity.1320.33,Intensity.1321.92,Intensity.1323.52,Intensity.1325.11,Intensity.1326.71,Intensity.1328.3,Intensity.1329.89,Intensity.1331.49,Intensity.1333.08,Intensity.1334.67,Intensity.1336.26,Intensity.1337.86,Intensity.1339.45,Intensity.1341.04,Intensity.1342.63,Intensity.1344.22,Intensity.1345.81,Intensity.1347.4,Intensity.1348.99,Intensity.1350.58,Intensity.1352.17,Intensity.1353.76,Intensity.1355.35,Intensity.1356.93,Intensity.1358.52,Intensity.1360.11,Intensity.1361.7,Intensity.1363.28,Intensity.1364.87,Intensity.1366.46,Intensity.1368.04,Intensity.1369.63,Intensity.1371.21,Intensity.1372.8,Intensity.1374.38,Intensity.1375.97,Intensity.1377.55,Intensity.1379.14,Intensity.1380.72,Intensity.1382.3,Intensity.1383.89,Intensity.1385.47,Intensity.1387.05,Intensity.1388.63,Intensity.1390.22,Intensity.1391.8,Intensity.1393.38,Intensity.1394.96,Intensity.1396.54,Intensity.1398.12,Intensity.1399.7,Intensity.1401.28,Intensity.1402.86,Intensity.1404.44,Intensity.1406.02,Intensity.1407.6,Intensity.1409.18,Intensity.1410.75,Intensity.1412.33,Intensity.1413.91,Intensity.1415.49,Intensity.1417.06,Intensity.1418.64,Intensity.1420.22,Intensity.1421.79,Intensity.1423.37,Intensity.1424.94,Intensity.1426.52,Intensity.1428.09,Intensity.1429.67,Intensity.1431.24,Intensity.1432.81,Intensity.1434.39,Intensity.1435.96,Intensity.1437.53,Intensity.1439.1,Intensity.1440.68,Intensity.1442.25,Intensity.1443.82,Intensity.1445.39,Intensity.1446.96,Intensity.1448.53,Intensity.1450.11,Intensity.1451.67,Intensity.1453.24,Intensity.1454.81,Intensity.1456.38,Intensity.1457.95,Intensity.1459.52,Intensity.1461.09,Intensity.1462.66,Intensity.1464.23,Intensity.1465.79,Intensity.1467.36,Intensity.1468.93,Intensity.1470.49,Intensity.1472.06,Intensity.1473.62,Intensity.1475.19,Intensity.1476.76,Intensity.1478.32,Intensity.1479.89,Intensity.1481.45,Intensity.1483.02,Intensity.1484.58,Intensity.1486.14,Intensity.1487.71,Intensity.1489.27,Intensity.1490.83,Intensity.1492.39,Intensity.1493.96,Intensity.1495.52,Intensity.1497.08,Intensity.1498.64,Intensity.1500.2,Intensity.1501.76,Intensity.1503.32,Intensity.1504.88,Intensity.1506.44,Intensity.1508,Intensity.1509.56,Intensity.1511.12,Intensity.1512.68,Intensity.1514.24,Intensity.1515.79,Intensity.1517.35,Intensity.1518.91,Intensity.1520.47,Intensity.1522.02,Intensity.1523.58,Intensity.1525.14,Intensity.1526.69,Intensity.1528.25,Intensity.1529.8,Intensity.1531.36,Intensity.1532.91,Intensity.1534.47,Intensity.1536.02,Intensity.1537.57,Intensity.1539.13,Intensity.1540.68,Intensity.1542.23,Intensity.1543.79,Intensity.1545.34,Intensity.1546.89,Intensity.1548.44,Intensity.1549.99,Intensity.1551.55,Intensity.1553.1,Intensity.1554.65,Intensity.1556.2,Intensity.1557.75,Intensity.1559.3,Intensity.1560.84,Intensity.1562.4,Intensity.1563.94,Intensity.1565.49,Intensity.1567.04,Intensity.1568.59,Intensity.1570.14,Intensity.1571.68,Intensity.1573.23,Intensity.1574.78,Intensity.1576.32,Intensity.1577.87,Intensity.1579.42,Intensity.1580.96,Intensity.1582.51,Intensity.1584.05,Intensity.1585.6,Intensity.1587.14,Intensity.1588.68,Intensity.1590.23,Intensity.1591.77,Intensity.1593.31,Intensity.1594.86,Intensity.1596.4,Intensity.1597.94,Intensity.1599.49,Intensity.1601.03,Intensity.1602.57,Intensity.1604.11,Intensity.1605.65,Intensity.1607.19,Intensity.1608.73,Intensity.1610.27,Intensity.1611.81,Intensity.1613.35,Intensity.1614.89,Intensity.1616.43,Intensity.1617.97,Intensity.1619.51,Intensity.1621.04,Intensity.1622.58,Intensity.1624.12,Intensity.1625.65,Intensity.1627.19,Intensity.1628.73,Intensity.1630.27,Intensity.1631.8,Intensity.1633.34,Intensity.1634.87,Intensity.1636.41,Intensity.1637.94,Intensity.1639.48,Intensity.1641.01,Intensity.1642.54,Intensity.1644.08,Intensity.1645.61,Intensity.1647.15,Intensity.1648.68,Intensity.1650.21,Intensity.1651.74,Intensity.1653.27,Intensity.1654.81,Intensity.1656.34,Intensity.1657.87,Intensity.1659.4,Intensity.1660.93,Intensity.1662.46,Intensity.1663.99,Intensity.1665.52,Intensity.1667.05,Intensity.1668.58,Intensity.1670.11,Intensity.1671.63,Intensity.1673.16,Intensity.1674.69,Intensity.1676.22,Intensity.1677.75,Intensity.1679.27,Intensity.1680.8,Intensity.1682.33,Intensity.1683.85,Intensity.1685.38,Intensity.1686.9,Intensity.1688.43,Intensity.1689.95,Intensity.1691.48,Intensity.1693,Intensity.1694.53,Intensity.1696.05,Intensity.1697.57,Intensity.1699.1,Intensity.1700.62,Intensity.1702.14,Intensity.1703.66,Intensity.1705.19,Intensity.1706.71,Intensity.1708.23,Intensity.1709.75,Intensity.1711.27,Intensity.1712.79,Intensity.1714.32,Intensity.1715.83,Intensity.1717.35,Intensity.1718.87,Intensity.1720.39,Intensity.1721.91,Intensity.1723.43,Intensity.1724.95,Intensity.1726.47,Intensity.1727.98,Intensity.1729.5,Intensity.1731.02,Intensity.1732.54,Intensity.1734.05,Intensity.1735.57,Intensity.1737.09,Intensity.1738.6,Intensity.1740.12,Intensity.1741.63,Intensity.1743.15,Intensity.1744.66,Intensity.1746.18,Intensity.1747.69,Intensity.1749.2,Intensity.1750.72,Intensity.1752.23,Intensity.1753.75,Intensity.1755.26,Intensity.1756.77,Intensity.1758.28,Intensity.1759.79,Intensity.1761.31,Intensity.1762.82,Intensity.1764.33,Intensity.1765.84,Intensity.1767.35,Intensity.1768.86,Intensity.1770.37,Intensity.1771.88,Intensity.1773.39,Intensity.1774.9,Intensity.1776.41,Intensity.1777.91,Intensity.1779.42,Intensity.1780.93,Intensity.1782.44,Intensity.1783.94,Intensity.1785.45,Intensity.1786.96,Intensity.1788.46,Intensity.1789.97,Intensity.1791.48,Intensity.1792.98,Intensity.1794.49,Intensity.1795.99,Intensity.1797.5,Intensity.1799,Intensity.1800.51
Citrobacter_ar3030_1.txt,Citrobacter,0.0322517,0.035893,0.0387898,0.0416867,0.0371386,0.0251456,0.0310206,0.0375095,0.0402762,0.0311308,0.0290352,0.0481329,0.0136268,0.0416584,0.0257648,0.0374177,0.0151656,0.0304441,0.0189213,0.0215436,0.0353338,0.0230663,0.043557,0.045435,0.049547,0.0313239,0.0503239,0.0492223,0.00791851,0.0291518,0.0555971,0.0410952,0.0377605,0.0307037,0.0258801,0.0486032,0.0370793,0.0248114,0.0296668,0.0367554,0.0483115,0.0367879,0.060256,0.0524554,0.0364651,0.0346206,0.0238423,0.0234865,0.0387656,0.0257539,0.034164,0.0262985,0.033323,0.0388582,0.0451384,0.0352119,0.0468755,0,0.0317926,0.0308551,0.0149174,0.0270682,0.0243292,0.0402026,0.0393479,0.0322916,0.0371474,0.0330693,0.0476036,0.0412917,0.0409363,0.031647,0.0491595,0.0413593,0.0395148,0.0309703,0.0261483,0.0265378,0.0611741,0.0451849,0.0515305,0.0355415,0.0500763,0.0296204,0.0545787,0.0467794,0.0486585,0.061705,0.044972,0.0609967,0.0740434,0.0409317,0.0539786,0.0566027,0.0681608,0.0402608,0.0480965,0.0611437,0.0481338,0.0634147,0.0645502,0.0560075,0.0586321,0.0701908,0.0527143,0.0531057,0.0467967,0.0605891,0.0490688,0.0524385,0.0550637,0.0658784,0.0484028,0.0577287,0.0536537,0.0473454,0.0462485,0.0615306,0.0418215,0.0437033,0.0485626,0.0281093,0.0597705,0.0430398,0.0330095,0.0579709,0.0561303,0.0438667,0.0494711,0.0580535,0.0532356,0.075219,0.0860351,0.072283,0.0525754,0.0686032,0.0697411,0.0619456,0.0712731,0.0597549,0.0467477,0.0664987,0.0609367,0.066542,0.0795928,0.0926432,0.074425,0.0681192,0.0752138,0.0733747,0.0484567,0.0927763,0.062647,0.065275,0.0641807,0.0675538,0.0597591,0.0705773,0.0605493,0.0639226,0.0613397,0.0863031,0.0703198,0.073693,0.0748332,0.0744841,0.0726464,0.0894208,0.0875833,0.0827674,0.0697627,0.0738809,0.0631097,0.0657391,0.0668799,0.0955667,0.062461,0.072536,0.0550644,0.0658839,0.0551129,0.0540207,0.0536731,0.0570476,0.0351098,0.0429514,0.0597274,0.0564022,0.0895567,0.041562,0.036748,0.0825591,0.0732783,0.0736759,0.0480159,0.059581,0.0450889,0.0499533,0.0488622,0.0634056,0.0340239,0.0709018,0.0631106,0.0590419,0.028916,0.0561157,0.0624701,0.0479787,0.0714566,0.0725997,0.0521522,0.0592514,0.0559277,0.070472,0.0716155,0.0474462,0.0463559,0.052711,0.0508767,0.046809,0.0434859,0.0498413,0.0621526,0.0699971,0.0718853,0.0551616,0.0622618,0.0529832,0.0437046,0.0634613,0.0735397,0.0627724,0.0594501,0.0553833,0.0848187,0.0919195,0.171981,0.126967,0.0968433,0.07342,0.0656312,0.060076,0.0746221,0.0504547,0.0441551,0.046045,0.0434681,0.0401467,0.00555664,0.0193591,0.0435842,0.0328181,0.0555543,0.0418104,0.0481679,0.0336796,0.0534381,0.013456,0.0230983,0.0394411,0.027493,0.0430913,0.0125309,0.0110059,0.0370271,0.0243346,0.0466333,0.0279849,0.0406052,0.0197233,0.0591454,0.0442195,0.0508839,0.0486144,0.0500674,0.0567318,0.0470174,0.0588933,0.0372669,0.0617993,0.0587853,0.0594938,0.0326561,0.0549549,0.0668309,0.056372,0.0414462,0.0719345,0.0748765,0.0569728,0.0651263,0.0531785,0.0791999,0.0694856,0.0917845,0.0671803,0.0678889,0.0656196,0.0663282,0.0856492,0.0774239,0.0714322,0.0602289,0.0438142,0.0616463,0.0526765,0.0645526,0.0600499,0.0309789,0.0696568,0.0673875,0.0740522,0.0822058,0.0494124,0.062033,0.0485964,0.0269704,0.044058,0.02541,0.0320747,0.0409729,0.0416817,0.0267561,0.025976,0.0222178,0.0460059,0.0310804,0.0347672,0.00718531,0.027251,0.0376383,0.0222245,0.0437183,0.0413883,0.035129,0.0313239,0.0151656,0.038107,0.0469031,0.0571881,0.0486126,0.0317375,0.038579,0.0215968,0.0388611,0.0427246,0.0220197,0.03035,0.0252795,0.0425439,0.0397067,0.0197462,0.0317989,0.0237502,0.0506927,0.0366881,0.0517186,0.0555819,0.0706124,0.0685195,0.0783385,0.088902,0.0741526,0.0519583,0.0573103,0.0567062,0.0605691,0.056987,0.0481935,0.0609902,0.0596415,0.0575484,0.0897018,0.0682518,0.0765814,0.0648097,0.0776063,0.108271,0.105433,0.093661,0.0923121,0.118509,0.0814246,0.085287,0.107762,0.0900338,0.0857068,0.115626,0.101621,0.103994,0.0825435,0.0983177,0.118559,0.0755179,0.106182,0.084731,0.104972,0.102878,0.0963173,0.0994348,0.101808,0.109392,0.0871969,0.0888253,0.120978,0.09506,0.0959439,0.105017,0.131958,0.102318,0.102457,0.0832393,0.0938014,0.0939406,0.112692,0.130699,0.112226,0.127999,0.11846,0.120088,0.115015,0.136745,0.11976,0.140745,0.129716,0.112732,0.119571,0.135344,0.125805,0.149023,0.134272,0.1493,0.124126,0.132454,0.131104,0.137943,0.131381,0.145665,0.131658,0.146686,0.149058,0.148452,0.153802,0.150218,0.125788,0.119226,0.137976,0.123969,0.099539,0.0855318,0.105771,0.0694294,0.0978582,0.10023,0.0959009,0.120607,0.0850096,0.093337,0.0823075,0.0869124,0.105663,0.0886772,0.0940265,0.0815081,0.0883463,0.105607,0.0826658,0.099927,0.0792188,0.0823345,0.0638598,0.0818652,0.0820029,0.0910744,0.0927009,0.0712481,0.076597,0.0849238,0.102185,0.061375,0.0816137,0.0713282,0.0841219,0.0864926,0.079185,0.0860227,0.0988164,0.0803413,0.073778,0.0984834,0.0941536,0.0957796,0.0907053,0.0967983,0.120015,0.109729,0.104654,0.0891568,0.0989721,0.105809,0.0918009,0.113528,0.127066,0.130181,0.166053,0.152044,0.173027,0.182097,0.180001,0.189071,0.198886,0.184133,0.196181,0.205252,0.194965,0.187657,0.178859,0.17974,0.173921,0.190436,0.17196,0.187731,0.158087,0.12621,0.135281,0.136906,0.122896,0.108887,0.0851997,0.0905471,0.0564366,0.0632731,0.0790436,0.0806684,0.0465578,0.0638171,0.0512966,0.0670669,0.047846,0.0688275,0.0384392,0.048998,0.0476446,0.0314016,0.0330262,0.0190166,0.0258528,0.0364112,0.0298465,0.0404049,0.0330956,0.0317422,0.0296442,0.0312687,0.0234102,0.0327301,0.0380519,0.0255531,0.014543,0.0392688,0.0148579,0.0425616,0.0464413,0.0227749,0.0519673,0.0364902,0.0440924,0.0338266,0.0429178,0.0490308,0.049188,0.0500895,0.050991,0.0384917,0.046838,0.0581623,0.0449185,0.0532647,0.0660779,0.0744243,0.0738366,0.0583589,0.0637272,0.0542055,0.0573401,0.0619637,0.0435081,0.0615324,0.0408432,0.0797133,0.0493457,0.0830043,0.0831608,0.0609824,0.0797512,0.077674,0.0554955,0.0794756,0.0684644,0.0730876,0.10079,0.0585102,0.0914241,0.0729678,0.0783353,0.0650905,0.0585461,0.0840148,0.0759814,0.07986,0.113518,0.0876167,0.08405,0.104307,0.099996,0.0979183,0.0854176,0.0885513,0.115509,0.102264,0.106142,0.0943853,0.106453,0.079062,0.085918,0.0942629,0.0810175,0.0968071,0.096218,0.0874394,0.0950397,0.0825386,0.0611036,0.0605144,0.10385,0.0883711,0.0870371,0.100593,0.108938,0.119516,0.128605,0.11387,0.129659,0.148426,0.13518,0.15097,0.13549,0.166914,0.164835,0.149355,0.154721,0.150409,0.138652,0.167098,0.160552,0.170385,0.168306,0.15357,0.164148,0.141968,0.13691,0.140787,0.146153,0.164175,0.135295,0.136938,0.121458,0.129801,0.116555,0.0988412,0.113885,0.109572,0.121638,0.0897792,0.0921666,0.0893427,0.0805627,0.0628489,0.102461,0.0616677,0.0469317,0.0463411,0.0792525,0.0473932,0.0535028,0.0625906,0.0508323,0.0368405,0.0518841,0.0423592,0.0432574,0.0471334,0.0472868,0.0541409,0.0647172,0.0447692,0.0300329,0.048054,0.0549078,0.0483608,0.0433025,0.0442003,0.0644549,0.0459958,0.0632722,0.0537469,0.0375213,0.026507,0.0415498,0.0379804,0.0478119,0.0219076,0.0458843,0.0423147,0.0543794,0.0448539,0.0457513,0.0302697,0.0274445,0.0476985,0.0500847,0.0450259,0.0436896,0.0356529,0.0268716,0.0292576,0.0323882,0.0392411,0.0483275,0.0321011,0.0501213,0.0338949,0.0206464,0.0260102,0.0328629,0.0367377,0.0242335,0.0288527,0.0178375,0.0529809,0.0278203,0.0287169,0.0430144
